Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-2559586,"DNA Damage/Telomere Stress Induced Senescence",2,60,0.0050386294927779645,0.18780918521088985,0.18780918521088985,9,17,0.0011362117363988772,9606,Homo sapiens,"Q13315;P24941","Q13315;P24941","R-HSA-5693540;R-HSA-5682018;R-HSA-5682044;R-HSA-5693612;R-HSA-69562;R-HSA-187934;R-HSA-5682026;R-HSA-6792712;R-HSA-5693609"
R-HSA-5637812,"Signaling by EGFRvIII in Cancer",1,16,0.0013436345314074571,0.190300808473303,0.190300808473303,17,18,0.0012030477208929287,9606,Homo sapiens,"P00533","P00533","R-HSA-5637808;R-HSA-1247999;R-HSA-5638137;R-HSA-5637798;R-HSA-5637766;R-HSA-1248002;R-HSA-5637764;R-HSA-5637796;R-HSA-5637765;R-HSA-5637794;R-HSA-5637795;R-HSA-5637792;R-HSA-5637806;R-HSA-5637770;R-HSA-1248655;R-HSA-5637800;R-HSA-5637801"
R-HSA-5637810,"Constitutive Signaling by EGFRvIII",1,16,0.0013436345314074571,0.190300808473303,0.190300808473303,17,18,0.0012030477208929287,9606,Homo sapiens,"P00533","P00533","R-HSA-5637808;R-HSA-1247999;R-HSA-5638137;R-HSA-5637798;R-HSA-5637766;R-HSA-1248002;R-HSA-5637764;R-HSA-5637796;R-HSA-5637765;R-HSA-5637794;R-HSA-5637795;R-HSA-5637792;R-HSA-5637806;R-HSA-5637770;R-HSA-1248655;R-HSA-5637800;R-HSA-5637801"
R-HSA-937072,"TRAF6-mediated induction of TAK1 complex within TLR4 complex",1,16,0.0013436345314074571,0.190300808473303,0.190300808473303,3,6,4.010159069643096E-4,9606,Homo sapiens,"O43318","O43318","R-HSA-936951;R-HSA-937075;R-HSA-936947"
R-HSA-156711,"Polo-like kinase mediated events",1,16,0.0013436345314074571,0.190300808473303,0.190300808473303,6,15,0.001002539767410774,9606,Homo sapiens,"P53350","P53350","R-HSA-162657;R-HSA-156678;R-HSA-4088134;R-HSA-156699;R-HSA-4088130;R-HSA-4088305"
R-HSA-205043,"NRIF signals cell death from the nucleus",1,16,0.0013436345314074571,0.190300808473303,0.190300808473303,1,7,4.678518914583612E-4,9606,Homo sapiens,"P45983","P45983","R-HSA-204949"
R-HSA-1362300,"Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1",1,16,0.0013436345314074571,0.190300808473303,0.190300808473303,1,8,5.346878759524128E-4,9606,Homo sapiens,"P06493","P06493","R-HSA-8961934"
R-HSA-2032785,"YAP1- and WWTR1 (TAZ)-stimulated gene expression",1,16,0.0013436345314074571,0.190300808473303,0.190300808473303,1,9,6.015238604464644E-4,9606,Homo sapiens,"Q9H2X6","Q9H2X6","R-HSA-2032800"
R-HSA-9614657,"FOXO-mediated transcription of cell death genes",1,16,0.0013436345314074571,0.190300808473303,0.190300808473303,1,15,0.001002539767410774,9606,Homo sapiens,"Q15831","Q15831","R-HSA-9625378"
R-HSA-2029485,"Role of phospholipids in phagocytosis",3,114,0.009573396036278133,0.19130785563248076,0.19130785563248076,6,12,8.020318139286192E-4,9606,Homo sapiens,"P43405;Q05655;Q02156","P43405;Q05655;Q02156","R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-198314;R-HSA-2029271;R-HSA-2029268"
R-HSA-5625740,"RHO GTPases activate PKNs",2,62,0.0052065838092038965,0.19731457375709138,0.19731457375709138,18,20,0.001336719689881032,9606,Homo sapiens,"Q16512;Q13153","Q16512;Q13153","R-HSA-5625717;R-HSA-5625745;R-HSA-5623632;R-HSA-5671763;R-HSA-419232;R-HSA-5623667;R-HSA-5625849;R-HSA-5625848;R-HSA-5625784;R-HSA-5625883;R-HSA-5671737;R-HSA-5625797;R-HSA-5625796;R-HSA-5623622;R-HSA-5671749;R-HSA-5625870;R-HSA-5625774;R-HSA-5625738"
R-HSA-1236394,"Signaling by ERBB4",2,62,0.0052065838092038965,0.19731457375709138,0.19731457375709138,3,52,0.0034754711936906832,9606,Homo sapiens,"P12931;P00533","P12931;P00533","R-HSA-9612219;R-HSA-1977959;R-HSA-1252013"
R-HSA-8875360,"InlB-mediated entry of Listeria monocytogenes into host cell",1,17,0.0014276116896204233,0.20092076993577968,0.20092076993577968,8,8,5.346878759524128E-4,9606,Homo sapiens,"P08581","P08581","R-HSA-8876230;R-HSA-8876262;R-HSA-8876246;R-HSA-8876210;R-HSA-8876258;R-HSA-8876240;R-HSA-8876255;R-HSA-8875371"
R-HSA-9856532,"Mechanical load activates signaling by PIEZO1 and integrins in osteocytes",1,17,0.0014276116896204233,0.20092076993577968,0.20092076993577968,3,11,7.351958294345676E-4,9606,Homo sapiens,"P31749","P31749","R-HSA-9906597;R-HSA-9857661;R-HSA-9857673"
R-HSA-202131,"Metabolism of nitric oxide: NOS3 activation and regulation",1,17,0.0014276116896204233,0.20092076993577968,0.20092076993577968,6,24,0.0016040636278572384,9606,Homo sapiens,"P31749","P31749","R-HSA-1497796;R-HSA-1497810;R-HSA-202137;R-HSA-202127;R-HSA-202111;R-HSA-1497784"
R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",1,17,0.0014276116896204233,0.20092076993577968,0.20092076993577968,1,4,2.673439379762064E-4,9606,Homo sapiens,"P49137","P49137","R-HSA-450463"
R-HSA-432142,"Platelet sensitization by LDL",1,17,0.0014276116896204233,0.20092076993577968,0.20092076993577968,2,9,6.015238604464644E-4,9606,Homo sapiens,"Q16539","Q16539","R-HSA-432148;R-HSA-428961"
R-HSA-9703648,"Signaling by FLT3 ITD and TKD mutants",1,17,0.0014276116896204233,0.20092076993577968,0.20092076993577968,1,24,0.0016040636278572384,9606,Homo sapiens,"P11309","P11309","R-HSA-9703436"
R-HSA-9648025,"EML4 and NUDC in mitotic spindle formation",3,117,0.009825327510917031,0.20133552786819142,0.20133552786819142,4,5,3.34179922470258E-4,9606,Homo sapiens,"P53350;Q96GD4;Q9HC98","P53350;Q96GD4;Q9HC98","R-HSA-9648114;R-HSA-9648017;R-HSA-156682;R-HSA-9648089"
R-HSA-176814,"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",2,64,0.0053745381256298285,0.206878064606277,0.206878064606277,8,15,0.001002539767410774,9606,Homo sapiens,"P53350;P06493","P53350;P06493","R-HSA-174227;R-HSA-174119;R-HSA-174132;R-HSA-174171;R-HSA-174120;R-HSA-174104;R-HSA-174255;R-HSA-174157"
R-HSA-8964315,"G beta:gamma signalling through BTK",1,18,0.0015115888478333893,0.21140231630658157,0.21140231630658157,3,3,2.005079534821548E-4,9606,Homo sapiens,"Q06187","Q06187","R-HSA-8964317;R-HSA-8964271;R-HSA-8964241"
R-HSA-163615,"PKA activation",1,18,0.0015115888478333893,0.21140231630658157,0.21140231630658157,2,4,2.673439379762064E-4,9606,Homo sapiens,"P17612","P17612","R-HSA-111925;R-HSA-8951727"
R-HSA-164378,"PKA activation in glucagon signalling",1,18,0.0015115888478333893,0.21140231630658157,0.21140231630658157,1,2,1.336719689881032E-4,9606,Homo sapiens,"P17612","P17612","R-HSA-111925"
R-HSA-446353,"Cell-extracellular matrix interactions",1,18,0.0015115888478333893,0.21140231630658157,0.21140231630658157,2,10,6.68359844940516E-4,9606,Homo sapiens,"Q13418","Q13418","R-HSA-446391;R-HSA-432897"
R-HSA-9841251,"Mitochondrial unfolded protein response (UPRmt)",1,18,0.0015115888478333893,0.21140231630658157,0.21140231630658157,2,21,0.0014035556743750835,9606,Homo sapiens,"P31749","P31749","R-HSA-9841265;R-HSA-9841244"
R-HSA-9830364,"Formation of the nephric duct",1,18,0.0015115888478333893,0.21140231630658157,0.21140231630658157,1,19,0.0012698837053869802,9606,Homo sapiens,"P07949","P07949","R-HSA-9830480"
R-HSA-9022699,"MECP2 regulates neuronal receptors and channels",1,18,0.0015115888478333893,0.21140231630658157,0.21140231630658157,1,26,0.0017377355968453416,9606,Homo sapiens,"P08581","P08581","R-HSA-8986940"
R-HSA-8852276,"The role of GTSE1 in G2/M progression after G2 checkpoint",2,66,0.0055424924420557605,0.21649027199973925,0.21649027199973925,3,10,6.68359844940516E-4,9606,Homo sapiens,"P53350;P06493","P53350;P06493","R-HSA-8852324;R-HSA-8852306;R-HSA-8852317"
R-HSA-9007101,"Rab regulation of trafficking",3,123,0.010329190460194827,0.22174542692224752,0.22174542692224752,3,35,0.0023392594572918058,9606,Homo sapiens,"P31749;P31751;O75385","P31749;P31751;O75385","R-HSA-8854759;R-HSA-8876446;R-HSA-8933446"
R-HSA-5602498,"MyD88 deficiency (TLR2/4)",1,19,0.0015955660060463553,0.22174724020214576,0.22174724020214576,2,2,1.336719689881032E-4,9606,Homo sapiens,"Q06187","Q06187","R-HSA-5602383;R-HSA-5602606"
R-HSA-9034015,"Signaling by NTRK3 (TRKC)",1,19,0.0015955660060463553,0.22174724020214576,0.22174724020214576,4,19,0.0012698837053869802,9606,Homo sapiens,"P12931","P12931","R-HSA-9603445;R-HSA-9603419;R-HSA-9603420;R-HSA-9603437"
R-HSA-8963898,"Plasma lipoprotein assembly",1,19,0.0015955660060463553,0.22174724020214576,0.22174724020214576,1,19,0.0012698837053869802,9606,Homo sapiens,"P17612","P17612","R-HSA-5682101"
R-HSA-8964616,"G beta:gamma signalling through CDC42",1,20,0.0016795431642593216,0.23195731117055263,0.23195731117055263,6,6,4.010159069643096E-4,9606,Homo sapiens,"Q13153","Q13153","R-HSA-8964634;R-HSA-8964619;R-HSA-8964604;R-HSA-8964605;R-HSA-8964614;R-HSA-8964599"
R-HSA-5603041,"IRAK4 deficiency (TLR2/4)",1,20,0.0016795431642593216,0.23195731117055263,0.23195731117055263,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q06187","Q06187","R-HSA-5602353"
R-HSA-5637815,"Signaling by Ligand-Responsive EGFR Variants in Cancer",1,20,0.0016795431642593216,0.23195731117055263,0.23195731117055263,22,23,0.0015372276433631867,9606,Homo sapiens,"P00533","P00533","R-HSA-1218833;R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-1220610;R-HSA-1220611;R-HSA-1247842;R-HSA-1247841;R-HSA-1226016;R-HSA-1225952;R-HSA-1220614;R-HSA-1220612;R-HSA-1225956;R-HSA-1220613;R-HSA-1247844;R-HSA-1225957;R-HSA-1225960;R-HSA-1225961;R-HSA-1169421"
R-HSA-1236382,"Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants",1,20,0.0016795431642593216,0.23195731117055263,0.23195731117055263,22,23,0.0015372276433631867,9606,Homo sapiens,"P00533","P00533","R-HSA-1218833;R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-1220610;R-HSA-1220611;R-HSA-1247842;R-HSA-1247841;R-HSA-1226016;R-HSA-1225952;R-HSA-1220614;R-HSA-1220612;R-HSA-1225956;R-HSA-1220613;R-HSA-1247844;R-HSA-1225957;R-HSA-1225960;R-HSA-1225961;R-HSA-1169421"
R-HSA-111931,"PKA-mediated phosphorylation of CREB",1,20,0.0016795431642593216,0.23195731117055263,0.23195731117055263,4,7,4.678518914583612E-4,9606,Homo sapiens,"P17612","P17612","R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-111919"
R-HSA-2995383,"Initiation of Nuclear Envelope (NE) Reformation",1,20,0.0016795431642593216,0.23195731117055263,0.23195731117055263,1,7,4.678518914583612E-4,9606,Homo sapiens,"P06493","P06493","R-HSA-9624800"
R-HSA-2142691,"Synthesis of Leukotrienes (LT) and Eoxins (EX)",1,20,0.0016795431642593216,0.23195731117055263,0.23195731117055263,1,15,0.001002539767410774,9606,Homo sapiens,"P49137","P49137","R-HSA-429016"
R-HSA-9703465,"Signaling by FLT3 fusion proteins",1,20,0.0016795431642593216,0.23195731117055263,0.23195731117055263,1,18,0.0012030477208929287,9606,Homo sapiens,"P11309","P11309","R-HSA-9703436"
R-HSA-6803204,"TP53 Regulates Transcription of Genes Involved in Cytochrome C Release",1,20,0.0016795431642593216,0.23195731117055263,0.23195731117055263,1,25,0.00167089961235129,9606,Homo sapiens,"Q13315","Q13315","R-HSA-6799097"
R-HSA-2500257,"Resolution of Sister Chromatid Cohesion",3,127,0.010665099093046691,0.23557728615163842,0.23557728615163842,10,13,8.688677984226708E-4,9606,Homo sapiens,"P53350;P06493;Q96GD4","P53350;P06493;Q96GD4","R-HSA-2468293;R-HSA-2466068;R-HSA-9851972;R-HSA-2484822;R-HSA-2468287;R-HSA-1638803;R-HSA-1638821;R-HSA-9851946;R-HSA-9853385;R-HSA-9853369"
R-HSA-195253,"Degradation of beta-catenin by the destruction complex",2,70,0.005878401074907625,0.23582549372174744,0.23582549372174744,12,23,0.0015372276433631867,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-195300;R-HSA-2130279;R-HSA-195275;R-HSA-195304;R-HSA-2130282;R-HSA-2130286;R-HSA-5229343;R-HSA-195283;R-HSA-195251;R-HSA-195280;R-HSA-195318;R-HSA-195287"
R-HSA-167172,"Transcription of the HIV genome",2,71,0.005962378233120591,0.24067628750338144,0.24067628750338144,41,47,0.003141291271220425,9606,Homo sapiens,"P50750;P50613","P50750;P50613","R-HSA-167234;R-HSA-167111;R-HSA-167115;R-HSA-167113;R-HSA-167118;R-HSA-167181;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-167121;R-HSA-167191;R-HSA-167130;R-HSA-167192;R-HSA-167128;R-HSA-167134;R-HSA-167196;R-HSA-167197;R-HSA-167133;R-HSA-9613490;R-HSA-167459;R-HSA-167072;R-HSA-167136;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-167150;R-HSA-167148;R-HSA-167084;R-HSA-167468;R-HSA-167090;R-HSA-167282;R-HSA-167474;R-HSA-167153;R-HSA-167284;R-HSA-167477;R-HSA-167098;R-HSA-167288;R-HSA-167481;R-HSA-167097;R-HSA-167292;R-HSA-167484"
R-HSA-6807004,"Negative regulation of MET activity",1,21,0.0017635203224722876,0.24203427598647953,0.24203427598647953,12,12,8.020318139286192E-4,9606,Homo sapiens,"P08581","P08581","R-HSA-8875431;R-HSA-9734070;R-HSA-8875490;R-HSA-6807008;R-HSA-8875183;R-HSA-8875374;R-HSA-8875443;R-HSA-6807027;R-HSA-8874685;R-HSA-8875451;R-HSA-8875482;R-HSA-9735946"
R-HSA-9830674,"Formation of the ureteric bud",1,21,0.0017635203224722876,0.24203427598647953,0.24203427598647953,2,14,9.357037829167224E-4,9606,Homo sapiens,"P07949","P07949","R-HSA-9830754;R-HSA-9830762"
R-HSA-9008059,"Interleukin-37 signaling",1,21,0.0017635203224722876,0.24203427598647953,0.24203427598647953,1,14,9.357037829167224E-4,9606,Homo sapiens,"Q9UHD2","Q9UHD2","R-HSA-9008684"
R-HSA-5632684,"Hedgehog 'on' state",2,72,0.006046355391333557,0.24553188799865133,0.24553188799865133,5,37,0.002472931426279909,9606,Homo sapiens,"P48729;P25098","P48729;P25098","R-HSA-5633040;R-HSA-5632672;R-HSA-5632674;R-HSA-5632671;R-HSA-5632670"
R-HSA-8863678,"Neurodegenerative Diseases",1,22,0.0018474974806852536,0.25197985894240593,0.25197985894240593,13,22,0.0014703916588691352,9606,Homo sapiens,"Q00535","Q00535","R-HSA-8863014;R-HSA-8863013;R-HSA-8868260;R-HSA-8863587;R-HSA-8863011;R-HSA-8868567;R-HSA-8868340;R-HSA-8863007;R-HSA-8870558;R-HSA-8868573;R-HSA-8868666;R-HSA-8863674;R-HSA-8868344"
R-HSA-8862803,"Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models",1,22,0.0018474974806852536,0.25197985894240593,0.25197985894240593,13,22,0.0014703916588691352,9606,Homo sapiens,"Q00535","Q00535","R-HSA-8863014;R-HSA-8863013;R-HSA-8868260;R-HSA-8863587;R-HSA-8863011;R-HSA-8868567;R-HSA-8868340;R-HSA-8863007;R-HSA-8870558;R-HSA-8868573;R-HSA-8868666;R-HSA-8863674;R-HSA-8868344"
R-HSA-113510,"E2F mediated regulation of DNA replication",1,22,0.0018474974806852536,0.25197985894240593,0.25197985894240593,1,4,2.673439379762064E-4,9606,Homo sapiens,"P06493","P06493","R-HSA-113638"
R-HSA-164938,"Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters",1,22,0.0018474974806852536,0.25197985894240593,0.25197985894240593,1,15,0.001002539767410774,9606,Homo sapiens,"P06239","P06239","R-HSA-167566"
R-HSA-6807505,"RNA polymerase II transcribes snRNA genes",2,74,0.006214309707759489,0.25525372739823293,0.25525372739823293,9,11,7.351958294345676E-4,9606,Homo sapiens,"P50750;P50613","P50750;P50613","R-HSA-6814549;R-HSA-6814885;R-HSA-6814559;R-HSA-6810238;R-HSA-6810235;R-HSA-6814555;R-HSA-6810234;R-HSA-6814554;R-HSA-6810233"
R-HSA-76005,"Response to elevated platelet cytosolic Ca2+",3,133,0.011168962042324487,0.25659631193138754,0.25659631193138754,3,14,9.357037829167224E-4,9606,Homo sapiens,"P05129;P17252;P05771","P05129;P17252;P05771","R-HSA-114553;R-HSA-114683;R-HSA-114684"
R-HSA-373753,"Nephrin family interactions",1,23,0.0019314746388982198,0.2617957621361209,0.2617957621361209,7,13,8.688677984226708E-4,9606,Homo sapiens,"P06241","P06241","R-HSA-532603;R-HSA-373734;R-HSA-373747;R-HSA-8981534;R-HSA-451758;R-HSA-373724;R-HSA-373727"
R-HSA-171319,"Telomere Extension By Telomerase",1,23,0.0019314746388982198,0.2617957621361209,0.2617957621361209,2,10,6.68359844940516E-4,9606,Homo sapiens,"P24941","P24941","R-HSA-163096;R-HSA-9686521"
R-HSA-174048,"APC/C:Cdc20 mediated degradation of Cyclin B",1,24,0.002015451797111186,0.2714836657545763,0.2714836657545763,3,3,2.005079534821548E-4,9606,Homo sapiens,"P06493","P06493","R-HSA-174227;R-HSA-174120;R-HSA-174157"
R-HSA-9709603,"Impaired BRCA2 binding to PALB2",1,24,0.002015451797111186,0.2714836657545763,0.2714836657545763,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9709601"
R-HSA-163560,"Triglyceride catabolism",1,24,0.002015451797111186,0.2714836657545763,0.2714836657545763,2,17,0.0011362117363988772,9606,Homo sapiens,"P17612","P17612","R-HSA-163418;R-HSA-163416"
R-HSA-449836,"Other interleukin signaling",1,24,0.002015451797111186,0.2714836657545763,0.2714836657545763,1,17,0.0011362117363988772,9606,Homo sapiens,"P29597","P29597","R-HSA-448661"
R-HSA-73854,"RNA Polymerase I Promoter Clearance",2,78,0.006550218340611353,0.27471479475047134,0.27471479475047134,4,10,6.68359844940516E-4,9606,Homo sapiens,"P27361;P50613","P27361;P50613","R-HSA-73769;R-HSA-73722;R-HSA-74986;R-HSA-73758"
R-HSA-73864,"RNA Polymerase I Transcription",2,79,0.006634195498824319,0.279578704500858,0.279578704500858,7,14,9.357037829167224E-4,9606,Homo sapiens,"P27361;P50613","P27361;P50613","R-HSA-74993;R-HSA-74992;R-HSA-74994;R-HSA-73769;R-HSA-73722;R-HSA-74986;R-HSA-73758"
R-HSA-422356,"Regulation of insulin secretion",2,79,0.006634195498824319,0.279578704500858,0.279578704500858,6,38,0.0025397674107739605,9606,Homo sapiens,"P17612;P17252","P17612;P17252","R-HSA-381713;R-HSA-265682;R-HSA-381644;R-HSA-400015;R-HSA-399978;R-HSA-381707"
R-HSA-9701193,"Defective homologous recombination repair (HRR) due to PALB2 loss of function",1,25,0.002099428955324152,0.28104522835413315,0.28104522835413315,2,2,1.336719689881032E-4,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9704408;R-HSA-9704330"
R-HSA-9704646,"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function",1,25,0.002099428955324152,0.28104522835413315,0.28104522835413315,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9704408"
R-HSA-9701192,"Defective homologous recombination repair (HRR) due to BRCA1 loss of function",1,25,0.002099428955324152,0.28104522835413315,0.28104522835413315,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9701199"
R-HSA-9704331,"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function",1,25,0.002099428955324152,0.28104522835413315,0.28104522835413315,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9704330"
R-HSA-9734009,"Defective Intrinsic Pathway for Apoptosis",1,25,0.002099428955324152,0.28104522835413315,0.28104522835413315,13,24,0.0016040636278572384,9606,Homo sapiens,"Q00535","Q00535","R-HSA-8863014;R-HSA-8863013;R-HSA-8868260;R-HSA-8863587;R-HSA-8863011;R-HSA-8868567;R-HSA-8868340;R-HSA-8863007;R-HSA-8870558;R-HSA-8868573;R-HSA-8868666;R-HSA-8863674;R-HSA-8868344"
R-HSA-1266695,"Interleukin-7 signaling",1,25,0.002099428955324152,0.28104522835413315,0.28104522835413315,10,26,0.0017377355968453416,9606,Homo sapiens,"P52333","P52333","R-HSA-449958;R-HSA-451895;R-HSA-8983003;R-HSA-9679028;R-HSA-1295540;R-HSA-9025969;R-HSA-6785165;R-HSA-1295519;R-HSA-8983063;R-HSA-1295516"
R-HSA-9013507,"NOTCH3 Activation and Transmission of Signal to the Nucleus",1,25,0.002099428955324152,0.28104522835413315,0.28104522835413315,2,15,0.001002539767410774,9606,Homo sapiens,"P00533","P00533","R-HSA-9018573;R-HSA-9018572"
R-HSA-909733,"Interferon alpha/beta signaling",2,80,0.006718172657037286,0.28444045117726224,0.28444045117726224,14,25,0.00167089961235129,9606,Homo sapiens,"P19525;P29597","P19525;P29597","R-HSA-9678737;R-HSA-912680;R-HSA-909732;R-HSA-909729;R-HSA-997314;R-HSA-909730;R-HSA-997311;R-HSA-909724;R-HSA-997309;R-HSA-909726;R-HSA-909722;R-HSA-1015702;R-HSA-909719;R-HSA-909718"
R-HSA-1169408,"ISG15 antiviral mechanism",2,80,0.006718172657037286,0.28444045117726224,0.28444045117726224,2,16,0.0010693757519048255,9606,Homo sapiens,"P19525;P27361","P19525;P27361","R-HSA-1678841;R-HSA-1169406"
R-HSA-5663220,"RHO GTPases Activate Formins",3,141,0.011840779308028217,0.2849948999160907,0.2849948999160907,4,27,0.0018045715813393931,9606,Homo sapiens,"P53350;P12931;Q96GD4","P12931-1;P53350;Q96GD4","R-HSA-5666160;R-HSA-5666129;R-HSA-5666104;R-HSA-5666169"
R-HSA-674695,"RNA Polymerase II Pre-transcription Events",2,81,0.006802149815250252,0.2892992614467287,0.2892992614467287,11,17,0.0011362117363988772,9606,Homo sapiens,"P50750;P50613","P50750;P50613","R-HSA-75856;R-HSA-113411;R-HSA-75891;R-HSA-113429;R-HSA-113413;R-HSA-113414;R-HSA-75862;R-HSA-112392;R-HSA-112395;R-HSA-73946;R-HSA-112430"
R-HSA-1643713,"Signaling by EGFR in Cancer",1,26,0.002183406113537118,0.29048208713724755,0.29048208713724755,41,42,0.002807111348750167,9606,Homo sapiens,"P00533","P00533","R-HSA-1218833;R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-5637766;R-HSA-1220610;R-HSA-1248002;R-HSA-1220611;R-HSA-5637764;R-HSA-5637765;R-HSA-1220614;R-HSA-1220612;R-HSA-1220613;R-HSA-5637770;R-HSA-1248655;R-HSA-1169421;R-HSA-5637808;R-HSA-1225978;R-HSA-1247999;R-HSA-5638137;R-HSA-5637798;R-HSA-1247842;R-HSA-5637796;R-HSA-1247841;R-HSA-1226016;R-HSA-1225952;R-HSA-5637794;R-HSA-5637795;R-HSA-5637792;R-HSA-1248677;R-HSA-1225956;R-HSA-1247844;R-HSA-1225957;R-HSA-5637806;R-HSA-1225960;R-HSA-1225961;R-HSA-5637800;R-HSA-5637801"
R-HSA-912694,"Regulation of IFNA/IFNB signaling",1,26,0.002183406113537118,0.29048208713724755,0.29048208713724755,4,5,3.34179922470258E-4,9606,Homo sapiens,"P29597","P29597","R-HSA-997311;R-HSA-997309;R-HSA-912680;R-HSA-997314"
R-HSA-2173788,"Downregulation of TGF-beta receptor signaling",1,26,0.002183406113537118,0.29048208713724755,0.29048208713724755,11,28,0.0018714075658334448,9606,Homo sapiens,"P36897","P36897","R-HSA-178178;R-HSA-2128994;R-HSA-2169046;R-HSA-178218;R-HSA-173483;R-HSA-173512;R-HSA-2127562;R-HSA-2179291;R-HSA-2169050;R-HSA-2179293;R-HSA-178189"
R-HSA-167160,"RNA Pol II CTD phosphorylation and interaction with CE during HIV infection",1,27,0.002267383271750084,0.29979585822565147,0.29979585822565147,5,5,3.34179922470258E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-167153;R-HSA-167111;R-HSA-167098;R-HSA-167128;R-HSA-167133"
R-HSA-77075,"RNA Pol II CTD phosphorylation and interaction with CE",1,27,0.002267383271750084,0.29979585822565147,0.29979585822565147,5,5,3.34179922470258E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-77073;R-HSA-113430;R-HSA-77069;R-HSA-77068;R-HSA-77071"
R-HSA-5693554,"Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)",1,27,0.002267383271750084,0.29979585822565147,0.29979585822565147,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-5693589"
R-HSA-3000170,"Syndecan interactions",1,27,0.002267383271750084,0.29979585822565147,0.29979585822565147,1,15,0.001002539767410774,9606,Homo sapiens,"P17252","P17252","R-HSA-2750187"
R-HSA-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",2,85,0.007138058448102116,0.30869037657042875,0.30869037657042875,3,15,0.001002539767410774,9606,Homo sapiens,"P00519;P50613","P00519;P50613","R-HSA-8956568;R-HSA-8956639;R-HSA-8956659"
R-HSA-3295583,"TRP channels",1,28,0.0023513604299630502,0.30898813693000127,0.30898813693000127,1,7,4.678518914583612E-4,9606,Homo sapiens,"Q96QT4","Q96QT4","R-HSA-3295579"
R-HSA-69205,"G1/S-Specific Transcription",1,28,0.0023513604299630502,0.30898813693000127,0.30898813693000127,1,28,0.0018714075658334448,9606,Homo sapiens,"P06493","P06493","R-HSA-8961934"
R-HSA-9759194,"Nuclear events mediated by NFE2L2",2,86,0.007222035606315082,0.313523604147369,0.313523604147369,2,85,0.0056810586819943856,9606,Homo sapiens,"P49841;P54646","P49841;P54646","R-HSA-9796067;R-HSA-9762094"
R-HSA-8980692,"RHOA GTPase cycle",3,150,0.01259657373194491,0.3172355126921389,0.3172355126921389,1,6,4.010159069643096E-4,9606,Homo sapiens,"Q16512;O75116;Q13464","Q16512;O75116;Q13464","R-HSA-9013009"
R-HSA-72086,"mRNA Capping",1,29,0.0024353375881760162,0.3180604980162197,0.3180604980162197,9,11,7.351958294345676E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-77073;R-HSA-77090;R-HSA-77077;R-HSA-77078;R-HSA-77081;R-HSA-77083;R-HSA-77069;R-HSA-77085;R-HSA-77068"
R-HSA-202427,"Phosphorylation of CD3 and TCR zeta chains",1,29,0.0024353375881760162,0.3180604980162197,0.3180604980162197,5,7,4.678518914583612E-4,9606,Homo sapiens,"P06239","P06239","R-HSA-202291;R-HSA-202214;R-HSA-202165;R-HSA-202233;R-HSA-8852200"
